Date,Primary Type,Location Description,Arrest,District,Ward,Updated On
4/8/19 6:00,BATTERY,STREET,FALSE,16,45,4/15/19 16:11
4/8/19 6:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,11,24,4/18/19 15:59
4/8/19 6:00,THEFT,RESIDENCE,FALSE,25,30,4/15/19 16:11
4/8/19 6:15,BATTERY,STREET,FALSE,22,34,4/15/19 16:11
4/8/19 6:20,THEFT,SIDEWALK,FALSE,1,42,4/15/19 16:11
4/8/19 6:23,MOTOR VEHICLE THEFT,RESIDENCE,FALSE,17,33,4/15/19 16:11
4/8/19 6:27,BATTERY,APARTMENT,FALSE,3,8,4/15/19 16:11
4/8/19 6:28,DECEPTIVE PRACTICE,OTHER,FALSE,16,45,4/15/19 16:11
4/8/19 6:30,CRIMINAL DAMAGE,RESIDENCE,FALSE,6,21,4/17/19 16:13
4/8/19 7:00,BATTERY,RESIDENCE,TRUE,5,9,4/15/19 16:11
4/8/19 7:00,ASSAULT,STREET,FALSE,2,3,4/15/19 16:11
4/8/19 7:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,20,48,4/15/19 16:11
4/8/19 7:00,MOTOR VEHICLE THEFT,STREET,FALSE,17,33,4/15/19 16:11
4/8/19 7:00,BURGLARY,APARTMENT,FALSE,11,28,4/15/19 16:11
4/8/19 7:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,18,42,4/15/19 16:11
4/8/19 7:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,6,6,4/15/19 16:11
4/8/19 7:15,BURGLARY,APARTMENT,FALSE,20,48,4/15/19 16:11
4/8/19 7:25,MOTOR VEHICLE THEFT,STREET,FALSE,25,35,4/15/19 16:11
4/8/19 7:30,BATTERY,SIDEWALK,FALSE,24,49,4/15/19 16:11
4/8/19 7:30,CRIMINAL DAMAGE,STREET,FALSE,7,16,4/15/19 16:11
4/8/19 7:30,THEFT,CTA BUS STOP,FALSE,11,24,4/15/19 16:11
4/8/19 7:30,BATTERY,SIDEWALK,TRUE,8,14,11/18/19 15:56
4/8/19 7:35,OTHER OFFENSE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,16,41,4/15/19 16:11
4/8/19 7:38,OTHER OFFENSE,CTA BUS,FALSE,4,7,4/15/19 16:11
4/8/19 7:45,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),TRUE,10,24,4/19/19 16:03
4/8/19 7:45,CRIMINAL TRESPASS,APARTMENT,FALSE,2,5,4/15/19 16:11
4/8/19 7:55,BATTERY,STREET,FALSE,11,37,4/15/19 16:11
4/8/19 7:56,DECEPTIVE PRACTICE,CURRENCY EXCHANGE,FALSE,12,25,4/15/19 16:11
4/8/19 7:58,BATTERY,APARTMENT,TRUE,6,17,4/15/19 16:11
4/8/19 8:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,17,39,4/15/19 16:11
4/8/19 8:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,22,21,4/15/19 16:11
4/8/19 8:00,ASSAULT,SIDEWALK,FALSE,7,6,4/15/19 16:11
4/8/19 8:00,CRIMINAL DAMAGE,STREET,FALSE,5,34,4/15/19 16:11
4/8/19 8:00,THEFT,RESIDENCE,FALSE,9,11,4/15/19 16:11
4/8/19 8:05,THEFT,RESIDENCE,FALSE,22,34,7/19/19 16:09
4/8/19 8:15,BURGLARY,APARTMENT,FALSE,18,43,4/15/19 16:11
4/8/19 8:23,CRIMINAL DAMAGE,STREET,FALSE,22,34,4/15/19 16:11
4/8/19 8:25,BATTERY,SIDEWALK,FALSE,4,7,4/15/19 16:11
4/8/19 8:30,CRIMINAL DAMAGE,APARTMENT,TRUE,10,24,4/15/19 16:11
4/8/19 8:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,14,32,4/15/19 16:11
4/8/19 8:30,DECEPTIVE PRACTICE,,FALSE,12,28,4/19/19 16:03
4/8/19 8:35,BATTERY,STREET,FALSE,7,16,4/15/19 16:11
4/8/19 8:37,BATTERY,APARTMENT,FALSE,6,8,4/15/19 16:11
4/8/19 8:40,BATTERY,APARTMENT,TRUE,7,6,4/15/19 16:11
4/8/19 8:45,THEFT,RESIDENCE,FALSE,8,18,4/15/19 16:11
4/8/19 8:46,THEFT,APARTMENT,FALSE,1,3,5/18/19 15:56
4/8/19 8:50,BATTERY,SIDEWALK,FALSE,11,28,4/15/19 16:11
4/8/19 8:50,BATTERY,APARTMENT,FALSE,6,8,4/15/19 16:11
4/8/19 8:50,DECEPTIVE PRACTICE,GROCERY FOOD STORE,FALSE,19,44,5/4/19 16:00
4/8/19 8:51,BATTERY,RESIDENCE,FALSE,7,6,4/15/19 16:11
4/8/19 8:52,CRIMINAL TRESPASS,PARKING LOT/GARAGE(NON.RESID.),TRUE,8,14,4/15/19 16:11
4/8/19 8:59,NARCOTICS,GAS STATION,TRUE,11,27,4/15/19 16:11
4/8/19 8:59,CRIMINAL TRESPASS,"SCHOOL, PRIVATE, BUILDING",TRUE,25,26,4/15/19 16:11
4/8/19 9:00,BATTERY,APARTMENT,FALSE,11,24,4/15/19 16:11
4/8/19 9:00,ASSAULT,APARTMENT,FALSE,5,34,4/15/19 16:11
4/8/19 9:00,BATTERY,GAS STATION,FALSE,8,16,4/15/19 16:11
4/8/19 9:00,MOTOR VEHICLE THEFT,STREET,FALSE,3,6,4/15/19 16:11
4/8/19 9:00,NARCOTICS,"SCHOOL, PUBLIC, BUILDING",TRUE,14,26,4/15/19 16:11
4/8/19 9:00,THEFT,STREET,FALSE,17,45,4/15/19 16:11
4/8/19 9:00,BURGLARY,RESIDENCE,FALSE,8,22,4/15/19 16:11
4/8/19 9:00,THEFT,STREET,FALSE,19,46,4/15/19 16:11
4/8/19 9:00,THEFT,RESIDENCE,FALSE,19,46,4/15/19 16:11
4/8/19 9:00,BATTERY,SIDEWALK,FALSE,10,25,4/15/19 16:11
4/8/19 9:00,BURGLARY,APARTMENT,FALSE,3,5,4/15/19 16:11
4/8/19 9:00,DECEPTIVE PRACTICE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,16,41,4/15/19 16:11
4/8/19 9:00,CRIMINAL DAMAGE,APARTMENT,FALSE,10,24,4/15/19 16:11
4/8/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,2,5,4/15/19 16:11
4/8/19 9:00,THEFT,HOTEL/MOTEL,FALSE,18,42,4/17/19 16:13
4/8/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,22,34,4/17/19 16:13
4/8/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,19,47,4/17/19 16:13
4/8/19 9:00,CRIMINAL DAMAGE,AIRPORT PARKING LOT,FALSE,16,41,4/17/19 16:13
4/8/19 9:00,THEFT,APARTMENT,FALSE,10,12,4/17/19 16:13
4/8/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,8,13,4/19/19 16:03
4/8/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,9,12,4/24/19 16:24
4/8/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,19,46,6/30/19 15:56
4/8/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,16,45,8/25/19 16:07
4/8/19 9:00,DECEPTIVE PRACTICE,OTHER,FALSE,19,44,8/9/19 16:09
4/8/19 9:00,DECEPTIVE PRACTICE,,FALSE,19,44,5/19/19 15:56
4/8/19 9:05,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,25,26,4/15/19 16:11
4/8/19 9:05,ASSAULT,"SCHOOL, PUBLIC, BUILDING",FALSE,3,5,4/17/19 16:13
4/8/19 9:12,DECEPTIVE PRACTICE,APARTMENT,FALSE,19,44,4/15/19 16:11
4/8/19 9:20,CRIMINAL DAMAGE,RESTAURANT,FALSE,5,9,4/15/19 16:11
4/8/19 9:20,OTHER OFFENSE,STREET,TRUE,22,34,4/15/19 16:11
4/8/19 9:30,ASSAULT,FEDERAL BUILDING,TRUE,7,16,4/15/19 16:11
4/8/19 9:30,CRIMINAL DAMAGE,STREET,FALSE,3,5,4/15/19 16:11
4/8/19 9:30,OTHER OFFENSE,APARTMENT,FALSE,3,5,4/15/19 16:11
4/8/19 9:30,ASSAULT,RESIDENCE PORCH/HALLWAY,FALSE,8,16,4/15/19 16:11
4/8/19 9:30,ASSAULT,RESIDENCE,FALSE,7,17,4/15/19 16:11
4/8/19 9:30,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,1,4,4/27/19 15:59
4/8/19 9:31,ASSAULT,SIDEWALK,FALSE,11,37,4/15/19 16:11
4/8/19 9:36,BATTERY,STREET,FALSE,1,42,4/15/19 16:11
4/8/19 9:40,CRIMINAL DAMAGE,STREET,FALSE,7,17,4/15/19 16:11
4/8/19 9:43,BATTERY,GAS STATION,FALSE,8,16,4/15/19 16:11
4/8/19 9:45,OTHER OFFENSE,CURRENCY EXCHANGE,FALSE,2,4,4/15/19 16:11
4/8/19 9:45,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,5,9,4/15/19 16:11
4/8/19 9:45,CRIMINAL TRESPASS,BANK,TRUE,19,47,4/15/19 16:11
4/8/19 9:45,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,FALSE,17,39,4/15/19 16:11
4/8/19 9:50,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,5,9,4/15/19 16:11
4/8/19 9:54,CRIMINAL TRESPASS,GAS STATION,TRUE,11,28,4/15/19 16:11
4/8/19 9:55,BATTERY,RESIDENCE PORCH/HALLWAY,FALSE,16,36,4/15/19 16:11
4/8/19 10:00,ASSAULT,RESIDENCE,FALSE,3,8,4/15/19 16:11
4/8/19 10:00,ASSAULT,STREET,FALSE,8,13,4/15/19 16:11
4/8/19 10:00,THEFT,STREET,FALSE,2,5,4/15/19 16:11
4/8/19 10:00,PUBLIC PEACE VIOLATION,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,25,29,4/15/19 16:11
4/8/19 10:00,BATTERY,APARTMENT,TRUE,9,15,4/16/19 16:12
4/8/19 10:00,OTHER OFFENSE,STREET,FALSE,11,37,4/15/19 16:11
4/8/19 10:00,DECEPTIVE PRACTICE,OTHER,FALSE,1,3,4/15/19 16:11
4/8/19 10:00,OTHER OFFENSE,RESIDENCE,FALSE,6,8,4/17/19 16:13
4/8/19 10:00,DECEPTIVE PRACTICE,OTHER,FALSE,19,46,4/18/19 15:59
4/8/19 10:00,THEFT,"SCHOOL, PUBLIC, BUILDING",FALSE,8,16,4/28/19 15:59
4/8/19 10:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,7,16,1/31/20 15:49
4/8/19 10:03,THEFT,DEPARTMENT STORE,TRUE,1,42,4/15/19 16:11
4/8/19 10:05,ASSAULT,APARTMENT,FALSE,10,24,4/15/19 16:11
4/8/19 10:07,NARCOTICS,APARTMENT,TRUE,9,20,9/1/19 15:58
4/8/19 10:12,CRIMINAL DAMAGE,APARTMENT,FALSE,3,8,4/15/19 16:11
4/8/19 10:14,OTHER OFFENSE,STREET,TRUE,6,17,4/15/19 16:11
4/8/19 10:15,ASSAULT,APARTMENT,TRUE,6,8,4/15/19 16:11
4/8/19 10:22,NARCOTICS,SIDEWALK,TRUE,11,28,4/15/19 16:11
4/8/19 10:27,OTHER OFFENSE,ALLEY,TRUE,3,20,4/15/19 16:11
4/8/19 10:30,BATTERY,RESIDENCE,FALSE,15,37,4/15/19 16:11
4/8/19 10:30,NARCOTICS,RESIDENCE,TRUE,11,27,4/15/19 16:11
4/8/19 10:30,THEFT,RESIDENCE,FALSE,8,18,4/15/19 16:11
4/8/19 10:30,NARCOTICS,MEDICAL/DENTAL OFFICE,TRUE,1,3,4/15/19 16:11
4/8/19 10:30,DECEPTIVE PRACTICE,OTHER,FALSE,20,40,4/15/19 16:11
4/8/19 10:30,THEFT,CTA BUS STOP,FALSE,3,20,4/15/19 16:11
4/8/19 10:30,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,5,9,4/15/19 16:11
4/8/19 10:32,DECEPTIVE PRACTICE,POLICE FACILITY/VEH PARKING LOT,FALSE,6,17,4/15/19 16:11
4/8/19 10:39,THEFT,SMALL RETAIL STORE,FALSE,2,4,4/15/19 16:11
4/8/19 10:40,THEFT,DEPARTMENT STORE,FALSE,1,42,4/24/19 16:24
4/8/19 10:44,OTHER OFFENSE,SIDEWALK,TRUE,7,15,4/15/19 16:11
4/8/19 10:45,OTHER OFFENSE,SIDEWALK,TRUE,11,28,4/15/19 16:11
4/8/19 10:45,ASSAULT,STREET,FALSE,1,42,4/15/19 16:11
4/8/19 10:51,OTHER OFFENSE,STREET,FALSE,2,3,4/15/19 16:11
4/8/19 10:53,OTHER OFFENSE,SIDEWALK,FALSE,5,9,4/15/19 16:11
4/8/19 10:59,NARCOTICS,SIDEWALK,TRUE,10,24,4/15/19 16:11
4/8/19 11:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,5,9,4/15/19 16:11
4/8/19 11:00,ASSAULT,STREET,FALSE,10,12,4/15/19 16:11
4/8/19 11:00,DECEPTIVE PRACTICE,CLEANING STORE,FALSE,18,42,4/15/19 16:11
4/8/19 11:00,THEFT,STREET,FALSE,7,16,4/15/19 16:11
4/8/19 11:00,THEFT,SIDEWALK,FALSE,10,24,4/15/19 16:11
4/8/19 11:00,OTHER OFFENSE,RESIDENCE,FALSE,7,17,4/15/19 16:11
4/8/19 11:00,BATTERY,DEPARTMENT STORE,FALSE,1,25,4/15/19 16:11
4/8/19 11:00,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,4,10,4/15/19 16:11
4/8/19 11:00,THEFT,APARTMENT,FALSE,15,28,4/15/19 16:11
4/8/19 11:00,THEFT,SMALL RETAIL STORE,FALSE,7,20,4/15/19 16:11
4/8/19 11:00,BATTERY,APARTMENT,FALSE,17,39,4/15/19 16:11
4/8/19 11:00,MOTOR VEHICLE THEFT,STREET,FALSE,19,32,4/17/19 16:13
4/8/19 11:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,7,20,4/19/19 16:03
4/8/19 11:05,CRIMINAL DAMAGE,ALLEY,FALSE,19,46,4/15/19 16:11
4/8/19 11:10,DECEPTIVE PRACTICE,,FALSE,22,21,4/15/19 16:11
4/8/19 11:11,BATTERY,SIDEWALK,FALSE,6,8,4/15/19 16:11
4/8/19 11:15,THEFT,SIDEWALK,FALSE,19,32,4/15/19 16:11
4/8/19 11:17,ASSAULT,SIDEWALK,TRUE,7,15,4/15/19 16:11
4/8/19 11:20,OTHER OFFENSE,SIDEWALK,TRUE,7,16,4/15/19 16:11
4/8/19 11:20,ASSAULT,RESIDENCE,FALSE,25,30,4/15/19 16:11
4/8/19 11:25,OTHER OFFENSE,STREET,FALSE,11,28,4/15/19 16:11
4/8/19 11:30,THEFT,DEPARTMENT STORE,FALSE,25,36,4/15/19 16:11
4/8/19 11:30,ASSAULT,ALLEY,FALSE,11,27,4/15/19 16:11
4/8/19 11:30,THEFT,RESTAURANT,FALSE,12,25,4/15/19 16:11
4/8/19 11:30,BATTERY,STREET,FALSE,12,26,4/15/19 16:11
4/8/19 11:30,MOTOR VEHICLE THEFT,STREET,FALSE,14,26,4/15/19 16:11
4/8/19 11:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,19,46,4/26/19 16:03
4/8/19 11:30,NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,25,37,1/29/20 15:57
4/8/19 11:37,CRIMINAL DAMAGE,STREET,FALSE,11,27,4/15/19 16:11
4/8/19 11:38,ASSAULT,APARTMENT,TRUE,6,8,4/15/19 16:11
4/8/19 11:40,INTIMIDATION,STREET,FALSE,2,3,4/15/19 16:11
4/8/19 11:45,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,17,35,4/15/19 16:11
4/8/19 11:45,THEFT,CTA TRAIN,FALSE,1,42,4/15/19 16:11
4/8/19 11:45,BATTERY,SIDEWALK,FALSE,22,34,4/15/19 16:11
4/8/19 11:55,THEFT,GROCERY FOOD STORE,FALSE,19,32,4/15/19 16:11
4/8/19 12:00,BATTERY,RESIDENCE,TRUE,25,30,4/15/19 16:11
4/8/19 12:00,CRIMINAL DAMAGE,APARTMENT,FALSE,10,12,4/15/19 16:11
4/8/19 12:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,16,38,4/15/19 16:11
4/8/19 12:00,ASSAULT,"SCHOOL, PRIVATE, BUILDING",FALSE,9,11,4/15/19 16:11
4/8/19 12:00,THEFT,HOTEL/MOTEL,FALSE,19,43,4/15/19 16:11
4/8/19 12:00,THEFT,COLLEGE/UNIVERSITY GROUNDS,FALSE,24,48,4/15/19 16:11
4/8/19 12:00,DECEPTIVE PRACTICE,SIDEWALK,FALSE,11,28,4/15/19 16:11
4/8/19 12:00,THEFT,"SCHOOL, PUBLIC, GROUNDS",TRUE,10,24,4/16/19 16:12
4/8/19 12:00,CRIMINAL DAMAGE,STREET,FALSE,2,5,4/15/19 16:11
4/8/19 12:00,THEFT,OTHER,FALSE,22,21,4/15/19 16:11
4/8/19 12:00,OTHER OFFENSE,APARTMENT,FALSE,12,25,4/15/19 16:11
4/8/19 12:00,THEFT,OTHER,FALSE,20,48,4/15/19 16:11
4/8/19 12:00,DECEPTIVE PRACTICE,BANK,FALSE,1,3,4/19/19 16:03
4/8/19 12:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,8,13,5/2/19 16:15
4/8/19 12:00,CRIMINAL SEXUAL ASSAULT,HOTEL / MOTEL,FALSE,10,28,10/27/20 15:51
4/8/19 12:03,BATTERY,SIDEWALK,FALSE,11,28,4/15/19 16:11
4/8/19 12:05,CRIMINAL TRESPASS,CHA PARKING LOT/GROUNDS,TRUE,5,9,4/15/19 16:11
4/8/19 12:07,BATTERY,CAR WASH,FALSE,24,50,4/15/19 16:11
4/8/19 12:10,THEFT,"SCHOOL, PRIVATE, BUILDING",FALSE,22,19,4/15/19 16:11
4/8/19 12:13,OFFENSE INVOLVING CHILDREN,GAS STATION,TRUE,7,16,4/15/19 16:11
4/8/19 12:13,OTHER OFFENSE,STREET,TRUE,7,15,4/15/19 16:11
4/8/19 12:15,THEFT,GROCERY FOOD STORE,FALSE,12,27,4/15/19 16:11
4/8/19 12:15,NARCOTICS,SIDEWALK,TRUE,11,28,4/15/19 16:11
4/8/19 12:15,NARCOTICS,SIDEWALK,TRUE,11,28,4/15/19 16:11
4/8/19 12:15,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,18,42,4/15/19 16:11
4/8/19 12:25,THEFT,CTA PLATFORM,FALSE,1,4,4/15/19 16:11
4/8/19 12:25,THEFT,RESIDENCE,FALSE,9,15,5/8/19 16:16
4/8/19 12:26,THEFT,DEPARTMENT STORE,FALSE,22,34,4/15/19 16:11
4/8/19 12:29,OTHER OFFENSE,RESIDENCE,TRUE,5,9,4/15/19 16:11
4/8/19 12:30,CRIMINAL DAMAGE,STREET,FALSE,6,21,4/15/19 16:11
4/8/19 12:30,THEFT,SMALL RETAIL STORE,FALSE,1,42,4/15/19 16:11
4/8/19 12:30,THEFT,STREET,FALSE,2,4,4/15/19 16:11
4/8/19 12:30,THEFT,RESTAURANT,FALSE,9,25,4/15/19 16:11
4/8/19 12:30,THEFT,OTHER,FALSE,12,25,4/24/19 16:24
4/8/19 12:30,NARCOTICS,APARTMENT,TRUE,3,5,9/1/19 15:58
4/8/19 12:31,WEAPONS VIOLATION,ALLEY,FALSE,5,9,4/15/19 16:11
4/8/19 12:33,BATTERY,APARTMENT,FALSE,7,6,4/24/19 16:24
4/8/19 12:35,CRIMINAL TRESPASS,SPORTS ARENA/STADIUM,TRUE,19,44,4/15/19 16:11
4/8/19 12:38,CRIMINAL TRESPASS,RESTAURANT,TRUE,5,9,4/15/19 16:11
4/8/19 12:39,WEAPONS VIOLATION,VACANT LOT/LAND,FALSE,7,16,4/15/19 16:11
4/8/19 12:40,BURGLARY,APARTMENT,FALSE,24,49,4/15/19 16:11
4/8/19 12:42,THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,1,42,4/15/19 16:11
4/8/19 12:44,NARCOTICS,SIDEWALK,TRUE,11,37,4/15/19 16:11
4/8/19 12:45,THEFT,SIDEWALK,FALSE,8,18,4/15/19 16:11
4/8/19 12:45,ASSAULT,"SCHOOL, PUBLIC, BUILDING",FALSE,6,6,4/15/19 16:11
4/8/19 12:45,ROBBERY,STREET,TRUE,8,16,5/9/19 16:04
4/8/19 12:48,THEFT,DEPARTMENT STORE,FALSE,1,25,4/15/19 16:11
4/8/19 12:49,THEFT,DEPARTMENT STORE,TRUE,18,27,4/15/19 16:11
4/8/19 12:52,WEAPONS VIOLATION,ALLEY,FALSE,5,9,4/15/19 16:11
4/8/19 12:53,BATTERY,RESIDENCE,FALSE,16,45,4/15/19 16:11
4/8/19 12:58,NARCOTICS,SIDEWALK,TRUE,10,24,4/15/19 16:11
4/8/19 12:58,THEFT,OTHER,FALSE,1,42,4/15/19 16:11
4/8/19 13:00,CRIMINAL DAMAGE,STREET,FALSE,5,9,4/15/19 16:11
4/8/19 13:00,THEFT,STREET,FALSE,25,37,4/15/19 16:11
4/8/19 13:00,THEFT,APARTMENT,FALSE,6,17,4/15/19 16:11
4/8/19 13:00,THEFT,CTA TRAIN,FALSE,1,4,4/15/19 16:11
4/8/19 13:00,MOTOR VEHICLE THEFT,STREET,FALSE,17,33,4/15/19 16:11
4/8/19 13:00,MOTOR VEHICLE THEFT,STREET,FALSE,15,29,4/15/19 16:11
4/8/19 13:00,THEFT,APARTMENT,FALSE,7,17,4/15/19 16:11
4/8/19 13:00,BATTERY,STREET,FALSE,18,2,4/15/19 16:11
4/8/19 13:00,BATTERY,OTHER,FALSE,15,37,4/15/19 16:11
4/8/19 13:00,THEFT,STREET,FALSE,16,41,4/15/19 16:11
4/8/19 13:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,19,47,4/15/19 16:11
4/8/19 13:00,THEFT,RESIDENCE,FALSE,16,41,4/15/19 16:11
4/8/19 13:05,BATTERY,RESIDENCE,FALSE,6,6,4/15/19 16:11
4/8/19 13:07,INTERFERENCE WITH PUBLIC OFFICER,SIDEWALK,TRUE,4,5,4/15/19 16:11
4/8/19 13:08,CRIMINAL DAMAGE,STREET,FALSE,10,24,4/15/19 16:11
4/8/19 13:15,THEFT,RESTAURANT,FALSE,18,42,4/15/19 16:11
4/8/19 13:15,THEFT,SIDEWALK,FALSE,12,27,4/15/19 16:11
4/8/19 13:16,BATTERY,STREET,TRUE,18,2,4/15/19 16:11
4/8/19 13:17,NARCOTICS,ALLEY,TRUE,3,5,4/15/19 16:11
4/8/19 13:20,THEFT,RESTAURANT,FALSE,1,42,4/15/19 16:11
4/8/19 13:23,THEFT,SMALL RETAIL STORE,FALSE,18,2,4/15/19 16:11
4/8/19 13:28,ASSAULT,RESIDENCE,FALSE,4,10,4/15/19 16:11
4/8/19 13:30,CRIMINAL DAMAGE,STREET,FALSE,6,6,4/15/19 16:11
4/8/19 13:30,THEFT,OTHER,FALSE,9,12,4/15/19 16:11
4/8/19 13:30,ASSAULT,"SCHOOL, PUBLIC, BUILDING",FALSE,11,28,4/15/19 16:11
4/8/19 13:30,ASSAULT,ALLEY,FALSE,9,12,4/15/19 16:11
4/8/19 13:30,THEFT,GROCERY FOOD STORE,FALSE,19,46,4/15/19 16:11
4/8/19 13:30,BATTERY,SIDEWALK,FALSE,15,37,4/15/19 16:11
4/8/19 13:30,BURGLARY,RESIDENCE,FALSE,17,39,4/15/19 16:11
4/8/19 13:30,DECEPTIVE PRACTICE,RESTAURANT,FALSE,1,42,4/15/19 16:11
4/8/19 13:30,BATTERY,SIDEWALK,FALSE,19,44,4/25/19 15:56
4/8/19 13:30,HOMICIDE,STREET,FALSE,15,37,4/15/19 16:11
4/8/19 13:43,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,4,7,4/15/19 16:11
4/8/19 13:44,BATTERY,SIDEWALK,FALSE,7,16,4/15/19 16:11
4/8/19 13:45,THEFT,STREET,FALSE,5,9,4/15/19 16:11
4/8/19 13:45,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,15,29,4/15/19 16:11
4/8/19 13:48,CRIMINAL DAMAGE,SIDEWALK,TRUE,1,42,4/15/19 16:11
4/8/19 13:52,THEFT,GROCERY FOOD STORE,TRUE,12,27,4/15/19 16:11
4/8/19 13:52,ASSAULT,SIDEWALK,FALSE,24,50,4/15/19 16:11
4/8/19 13:53,THEFT,SMALL RETAIL STORE,TRUE,1,42,4/15/19 16:11
4/8/19 14:00,OTHER OFFENSE,STREET,FALSE,1,3,4/15/19 16:11
4/8/19 14:00,THEFT,HOSPITAL BUILDING/GROUNDS,FALSE,16,41,4/15/19 16:11
4/8/19 14:00,THEFT,SIDEWALK,FALSE,10,24,4/15/19 16:11
4/8/19 14:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,11,27,4/15/19 16:11
4/8/19 14:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,6,18,4/15/19 16:11
4/8/19 14:00,OTHER OFFENSE,NURSING HOME/RETIREMENT HOME,FALSE,2,3,4/15/19 16:11
4/8/19 14:00,OFFENSE INVOLVING CHILDREN,OTHER,FALSE,14,26,4/15/19 16:11
4/8/19 14:00,OTHER OFFENSE,RESIDENCE,FALSE,5,9,4/17/19 16:13
4/8/19 14:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,7,15,4/24/19 16:24
4/8/19 14:00,DECEPTIVE PRACTICE,OTHER,FALSE,1,42,9/19/19 16:05
4/8/19 14:06,BATTERY,RESTAURANT,FALSE,25,29,4/15/19 16:11
4/8/19 14:14,CRIMINAL DAMAGE,SIDEWALK,TRUE,19,44,4/15/19 16:11
4/8/19 14:15,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,5,9,4/15/19 16:11
4/8/19 14:15,DECEPTIVE PRACTICE,HOSPITAL BUILDING/GROUNDS,FALSE,16,41,4/15/19 16:11
4/8/19 14:19,OFFENSE INVOLVING CHILDREN,APARTMENT,FALSE,11,28,4/21/19 16:00
4/8/19 14:20,THEFT,"SCHOOL, PUBLIC, BUILDING",FALSE,12,1,4/15/19 16:11
4/8/19 14:23,THEFT,APARTMENT,FALSE,24,49,4/21/19 16:00
4/8/19 14:30,ASSAULT,STREET,FALSE,6,21,4/15/19 16:11
4/8/19 14:30,NARCOTICS,SIDEWALK,TRUE,11,28,4/15/19 16:11
4/8/19 14:30,THEFT,DEPARTMENT STORE,FALSE,1,42,4/15/19 16:11
4/8/19 14:30,ASSAULT,RESIDENCE,FALSE,11,27,4/15/19 16:11
4/8/19 14:30,DECEPTIVE PRACTICE,SMALL RETAIL STORE,FALSE,18,2,4/24/19 16:24
4/8/19 14:30,BURGLARY,RESIDENCE-GARAGE,FALSE,11,37,5/2/19 16:15
4/8/19 14:32,OTHER OFFENSE,RESIDENCE,FALSE,4,7,4/15/19 16:11
4/8/19 14:35,BATTERY,CTA BUS,FALSE,8,23,4/15/19 16:11
4/8/19 14:35,BATTERY,APARTMENT,FALSE,3,7,4/15/19 16:11
4/8/19 14:39,ROBBERY,RESTAURANT,TRUE,6,6,6/17/19 16:07
4/8/19 14:40,CRIMINAL TRESPASS,APARTMENT,FALSE,9,25,4/15/19 16:11
4/8/19 14:46,WEAPONS VIOLATION,STREET,FALSE,6,21,4/15/19 16:11
4/8/19 14:51,OTHER OFFENSE,STREET,TRUE,3,5,5/2/19 16:15
4/8/19 14:53,CRIMINAL TRESPASS,APARTMENT,FALSE,6,8,4/15/19 16:11
4/8/19 14:55,NARCOTICS,STREET,TRUE,6,17,4/15/19 16:11
